switch,arsenic,distance,assoc,education,distance100,education4
0,1.85,84.7519989013672,0,5,0.847519989013672,1
0,1.3,88.218002319336,0,5,0.88218002319336,1
1,0.78,42.569000244140604,0,0,0.42569000244140603,0
1,1.88,39.792999267578104,0,0,0.39792999267578105,0
1,1.11,3.39299988746643,0,5,0.0339299988746643,1
0,0.75,10.333000183105499,1,5,0.103330001831055,1
1,1.18,15.5959997177124,1,8,0.155959997177124,1
0,0.59,32.455001831054695,1,9,0.324550018310547,2
1,0.79,23.3799991607666,0,8,0.233799991607666,1
1,1.24,26.486999511718803,0,10,0.264869995117188,2
1,0.97,20.7180004119873,0,5,0.207180004119873,1
1,0.73,8.64900016784668,1,8,0.0864900016784668,1
1,0.82,24.794000625610398,1,9,0.247940006256104,2
0,0.75,17.5900001525879,0,0,0.175900001525879,0
0,1.05,42.516998291015604,1,0,0.42516998291015606,0
0,0.53,27.7329998016357,0,0,0.277329998016357,0
1,0.55,11.456000328064,0,0,0.11456000328064,0
0,0.83,23.3810005187988,1,0,0.233810005187988,0
1,0.51,32.4879989624023,1,8,0.32487998962402304,1
1,0.74,31.2150001525879,0,5,0.312150001525879,1
1,0.75,12.2410001754761,1,5,0.12241000175476101,1
0,0.65,35.478000640869105,1,8,0.35478000640869106,1
1,1.04,39.5410003662109,0,5,0.39541000366210904,1
1,1.47,40.0449981689453,0,10,0.400449981689453,2
0,1.07,2.10899996757507,0,8,0.0210899996757507,1
1,2.11,23.108999252319304,0,7,0.23108999252319304,1
0,1.5,7.369999885559079,0,11,0.0736999988555908,2
0,1.8,16.6860008239746,1,0,0.16686000823974598,0
1,1.8,25.9710006713867,0,0,0.259710006713867,0
1,2.65,7.763000011444089,1,11,0.07763000011444089,2
1,1.9,8.9670000076294,1,0,0.089670000076294,0
0,1.71,13.572999954223599,1,0,0.135729999542236,0
0,2.44,45.5330009460449,0,5,0.455330009460449,1
1,0.52,32.530998229980504,0,5,0.32530998229980507,1
1,0.99,40.9480018615723,1,11,0.40948001861572303,2
1,0.93,58.745998382568395,0,0,0.587459983825684,0
0,0.95,55.1100006103516,0,7,0.551100006103516,1
0,1.56,26.722000122070302,0,8,0.267220001220703,1
0,1.48,19.1569995880127,0,0,0.191569995880127,0
1,1.53,16.232000350952102,0,10,0.16232000350952103,2
1,1.48,23.8390007019043,1,0,0.238390007019043,0
1,1.06,57.340999603271506,0,10,0.573409996032715,2
0,1.03,53.8120002746582,0,0,0.538120002746582,0
0,0.67,18.8659992218018,0,10,0.188659992218018,2
0,0.58,26.482000350952102,0,10,0.264820003509521,2
1,0.67,27.929000854492198,0,0,0.279290008544922,0
0,0.56,27.412000656127898,1,0,0.274120006561279,0
1,0.69,33.4300003051758,0,12,0.334300003051758,2
1,0.83,48.3339996337891,0,5,0.483339996337891,1
1,1.11,61.4070014953613,0,0,0.614070014953613,0
0,0.63,59.641998291015604,1,6,0.5964199829101561,1
1,1.22,34.2820014953613,0,0,0.342820014953613,0
1,0.98,38.7849998474121,0,9,0.38784999847412105,2
1,1.04,35.7490005493164,0,11,0.357490005493164,2
1,0.94,41.5890007019043,0,0,0.415890007019043,0
0,2.16,5.3600001335144,0,10,0.053600001335144,2
1,0.93,24.500999450683604,0,7,0.24500999450683605,1
0,0.53,23.7919998168945,0,8,0.237919998168945,1
1,0.98,29.7159996032715,0,5,0.297159996032715,1
0,0.75,28.0,0,5,0.28,1
1,0.6,45.02799987792971,1,4,0.4502799987792971,1
1,1.47,48.7729988098145,1,0,0.48772998809814505,0
1,2.41,43.558998107910206,0,5,0.4355899810791021,1
1,0.75,78.5329971313477,1,8,0.785329971313477,1
0,1.02,84.3929977416992,0,5,0.843929977416992,1
0,1.28,88.4189987182617,1,5,0.8841899871826171,1
0,1.16,124.91400146484399,1,5,1.24914001464844,1
0,1.46,150.210998535156,0,5,1.50210998535156,1
0,1.34,110.517997741699,1,5,1.1051799774169901,1
1,2.0,79.3160018920898,1,0,0.793160018920898,0
1,1.15,41.9739990234375,0,6,0.419739990234375,1
1,1.09,59.79499816894529,0,10,0.5979499816894529,2
1,1.38,102.73999786377001,1,10,1.0273999786377002,2
1,1.99,91.3730010986328,1,8,0.913730010986328,1
1,2.21,134.421005249023,0,8,1.34421005249023,1
1,1.67,152.891006469727,1,0,1.52891006469727,0
0,1.49,49.54499816894529,1,0,0.4954499816894529,0
0,1.24,39.069000244140604,1,0,0.39069000244140606,0
1,1.57,111.248001098633,1,5,1.11248001098633,1
1,0.75,69.3899993896484,1,0,0.6938999938964839,0
1,1.19,28.882999420166,0,0,0.28882999420166,0
0,1.39,11.2089996337891,1,5,0.112089996337891,1
1,0.98,36.3489990234375,1,0,0.363489990234375,0
1,1.13,30.2099990844727,1,0,0.302099990844727,0
1,0.72,32.0999984741211,1,0,0.320999984741211,0
1,0.95,17.996999740600604,1,0,0.17996999740600603,0
1,1.51,29.5340003967285,1,0,0.295340003967285,0
1,1.35,17.1539993286133,1,0,0.17153999328613298,0
1,1.42,12.4029998779297,1,0,0.124029998779297,0
0,1.43,38.1459999084473,1,10,0.38145999908447303,2
0,0.75,22.738000869751,0,0,0.22738000869751002,0
0,0.98,10.397000312805199,0,8,0.10397000312805199,1
1,0.72,5.271999835968019,1,0,0.05271999835968019,0
1,1.89,20.5139999389648,1,0,0.205139999389648,0
0,1.72,36.0069999694824,0,9,0.360069999694824,2
0,1.92,29.4409999847412,0,0,0.294409999847412,0
0,0.55,17.6389999389648,1,10,0.176389999389648,2
0,0.53,32.5060005187988,0,5,0.325060005187988,1
1,1.29,35.668998718261705,1,7,0.356689987182617,1
1,0.76,35.668998718261705,0,11,0.356689987182617,2
0,0.53,39.9550018310547,0,4,0.39955001831054704,1
1,0.7,60.479000091552706,1,8,0.604790000915527,1
0,0.62,84.7519989013672,0,0,0.847519989013672,0
0,0.69,60.7509994506836,0,6,0.607509994506836,1
1,0.98,24.507999420166,0,0,0.24507999420166002,0
1,0.93,32.9910011291504,1,10,0.329910011291504,2
0,1.23,17.2590007781982,0,0,0.172590007781982,0
0,0.94,8.52400016784668,1,9,0.08524000167846679,2
1,1.05,54.193000793457,1,0,0.54193000793457,0
0,0.85,32.2879981994629,1,8,0.322879981994629,1
0,0.82,36.568000793456996,0,0,0.36568000793456995,0
0,0.72,49.7610015869141,0,0,0.497610015869141,0
0,0.61,41.0979995727539,0,0,0.410979995727539,0
0,0.72,12.104000091552699,0,0,0.12104000091552698,0
1,1.14,66.45400238037111,0,5,0.6645400238037111,1
0,0.69,37.6959991455078,0,0,0.37695999145507797,0
0,1.02,22.3250007629395,0,0,0.22325000762939498,0
1,0.62,43.9539985656738,0,4,0.439539985656738,1
0,0.57,21.969999313354503,0,5,0.21969999313354502,1
0,0.52,24.0480003356934,0,0,0.24048000335693398,0
0,0.52,21.1459999084473,0,11,0.21145999908447302,2
0,0.51,13.96399974823,0,0,0.1396399974823,0
0,0.65,22.283000946044897,1,5,0.22283000946044898,1
0,0.68,11.0609998703003,0,0,0.110609998703003,0
0,3.73,173.871994018555,0,10,1.73871994018555,2
0,1.14,89.22799682617192,0,0,0.8922799682617192,0
1,1.35,16.6439990997314,0,12,0.166439990997314,2
0,1.0,5.46099996566772,0,12,0.054609999656677205,2
0,1.78,23.1730003356934,0,0,0.23173000335693397,0
0,0.75,16.156000137329098,0,12,0.161560001373291,2
0,0.66,22.408000946044897,0,0,0.22408000946044898,0
0,0.63,14.2159996032715,0,5,0.142159996032715,1
1,1.18,36.0530014038086,0,5,0.360530014038086,1
1,1.05,11.5069999694824,0,10,0.11506999969482401,2
0,0.81,12.2259998321533,1,3,0.122259998321533,1
0,1.25,35.4500007629395,0,10,0.35450000762939504,2
0,0.96,10.0299997329712,0,7,0.10029999732971201,1
0,0.53,18.9330005645752,0,0,0.18933000564575198,0
0,0.71,11.015000343322802,1,8,0.11015000343322802,1
0,1.78,13.1949996948242,0,7,0.131949996948242,1
0,1.32,34.722000122070305,0,5,0.34722000122070307,1
0,0.56,24.6949996948242,0,0,0.24694999694824202,0
1,1.21,39.872001647949205,0,0,0.39872001647949207,0
1,1.44,33.1520004272461,0,10,0.33152000427246103,2
1,1.63,26.739999771118196,0,8,0.26739999771118195,1
0,0.87,6.855999946594241,1,10,0.0685599994659424,2
1,0.56,34.969001770019496,0,5,0.349690017700195,1
1,1.92,10.3979997634888,1,0,0.103979997634888,0
0,0.91,38.931999206543004,1,5,0.38931999206543005,1
1,1.34,33.905998229980504,1,5,0.33905998229980505,1
1,1.43,27.0259990692139,1,12,0.270259990692139,2
0,1.0,45.6860008239746,0,13,0.45686000823974604,3
1,0.65,8.277000427246099,0,10,0.08277000427246099,2
0,1.49,12.597999572753901,0,4,0.125979995727539,1
1,0.71,28.225000381469698,1,10,0.282250003814697,2
1,1.03,39.933998107910206,0,9,0.39933998107910207,2
0,1.05,7.24200010299683,0,0,0.0724200010299683,0
1,0.89,40.0709991455078,0,12,0.40070999145507796,2
1,3.03,57.1049995422363,0,8,0.571049995422363,1
1,4.77,38.882999420166,0,5,0.38882999420166003,1
1,1.1,59.518001556396506,0,10,0.595180015563965,2
1,1.37,40.5449981689453,0,0,0.405449981689453,0
1,1.41,21.2959995269775,0,0,0.212959995269775,0
1,1.27,33.4389991760254,0,8,0.33438999176025397,1
1,0.93,34.5029983520508,0,10,0.345029983520508,2
1,0.91,16.2280006408691,0,0,0.162280006408691,0
1,1.04,51.7389984130859,0,0,0.517389984130859,0
1,1.54,41.654998779296896,0,5,0.416549987792969,1
1,0.92,48.012001037597706,0,5,0.48012001037597707,1
1,1.64,40.237998962402294,0,5,0.40237998962402294,1
1,1.43,31.3339996337891,0,0,0.313339996337891,0
1,0.85,16.9440002441406,0,0,0.169440002441406,0
1,0.71,17.9589996337891,0,5,0.17958999633789102,1
1,0.96,17.7670001983643,0,0,0.177670001983643,0
1,0.75,22.679000854492198,0,0,0.22679000854492198,0
1,1.29,32.9659996032715,1,0,0.329659996032715,0
1,0.87,21.9389991760254,0,0,0.219389991760254,0
1,0.58,37.308998107910206,0,0,0.3730899810791021,0
1,0.73,14.414999961853,0,10,0.14414999961853,2
1,1.8,17.1840000152588,0,10,0.171840000152588,2
1,1.82,63.5620002746582,0,0,0.635620002746582,0
1,1.66,62.959999084472706,0,0,0.6295999908447271,0
1,0.88,46.5270004272461,0,0,0.465270004272461,0
0,1.23,39.780998229980504,0,0,0.397809982299805,0
1,1.71,29.2119998931885,0,0,0.292119998931885,0
1,0.87,25.4160003662109,0,5,0.254160003662109,1
1,0.76,21.4209995269775,0,0,0.214209995269775,0
0,2.01,35.219001770019496,0,0,0.352190017700195,0
1,1.74,40.7849998474121,0,0,0.407849998474121,0
0,1.78,46.97200012207029,0,0,0.4697200012207029,0
0,1.74,83.9049987792969,0,0,0.839049987792969,0
0,2.22,35.1800003051758,0,5,0.351800003051758,1
0,1.29,156.018005371094,0,0,1.56018005371094,0
0,2.87,116.51699829101601,0,0,1.16516998291016,0
0,1.71,111.880996704102,0,5,1.11880996704102,1
1,2.21,114.776000976563,0,10,1.14776000976563,2
1,2.58,119.876998901367,1,8,1.19876998901367,1
1,1.69,150.330993652344,0,0,1.5033099365234401,0
1,0.7,61.215999603271506,0,0,0.6121599960327151,0
1,1.45,44.755001068115206,0,0,0.4475500106811521,0
1,1.2,34.742000579834,0,0,0.34742000579834,0
1,1.22,58.5359992980957,0,0,0.585359992980957,0
0,1.36,49.7910003662109,0,5,0.497910003662109,1
1,1.12,57.441001892089794,0,0,0.5744100189208979,0
1,0.88,16.0330009460449,0,5,0.160330009460449,1
1,1.64,19.4230003356934,1,5,0.194230003356934,1
1,1.37,15.2980003356934,1,5,0.152980003356934,1
1,1.01,8.14000034332275,0,5,0.08140000343322751,1
0,0.62,34.958000183105504,0,5,0.34958000183105503,1
1,1.14,41.5369987487793,0,10,0.41536998748779297,2
0,1.69,50.3950004577637,0,5,0.5039500045776371,1
1,2.38,49.762001037597706,0,5,0.4976200103759771,1
1,1.51,32.2490005493164,1,0,0.322490005493164,0
1,1.28,23.2670001983643,1,0,0.23267000198364302,0
0,1.4,34.292999267578104,0,0,0.34292999267578106,0
0,1.2,50.832000732421896,1,0,0.508320007324219,0
0,1.14,46.409000396728494,0,0,0.46409000396728495,0
0,2.08,31.722999572753896,0,5,0.31722999572753896,1
0,1.7,17.8840007781982,0,0,0.178840007781982,0
1,1.07,20.6979999542236,0,5,0.206979999542236,1
0,1.19,25.794000625610398,0,0,0.25794000625610397,0
1,1.32,42.3120002746582,0,4,0.423120002746582,1
1,2.01,43.7369995117188,0,5,0.437369995117188,1
0,2.88,38.745998382568395,0,5,0.387459983825684,1
1,1.24,15.0550003051758,0,5,0.150550003051758,1
0,2.89,7.55299997329712,0,5,0.0755299997329712,1
1,2.77,26.5049991607666,0,5,0.265049991607666,1
1,0.78,35.5870018005371,0,11,0.35587001800537105,2
0,1.99,18.8199996948242,0,5,0.18819999694824202,1
1,2.25,25.5149993896484,0,5,0.25514999389648396,1
1,1.41,14.7910003662109,0,5,0.147910003662109,1
0,0.66,8.7209997177124,0,5,0.08720999717712401,1
1,0.62,4.13600015640259,0,0,0.041360001564025896,0
1,1.28,19.274000167846697,0,0,0.19274000167846697,0
1,1.51,31.347000122070302,0,0,0.313470001220703,0
1,0.75,30.9449996948242,0,0,0.309449996948242,0
1,0.79,35.872001647949205,0,0,0.35872001647949203,0
1,0.63,50.4580001831055,0,0,0.504580001831055,0
1,0.68,53.818000793457,0,0,0.53818000793457,0
1,1.25,52.1319999694824,0,0,0.521319999694824,0
1,1.09,54.016998291015604,0,0,0.540169982910156,0
0,0.66,49.0550003051758,0,0,0.490550003051758,0
1,1.11,39.103000640869105,0,0,0.39103000640869107,0
1,2.2,35.484001159668004,0,0,0.35484001159668005,0
1,1.01,53.845001220703104,0,0,0.538450012207031,0
0,0.56,49.441001892089794,0,0,0.4944100189208979,0
0,0.64,69.0849990844727,0,0,0.690849990844727,0
1,0.67,65.27500152587889,0,0,0.652750015258789,0
1,1.11,88.04299926757808,0,0,0.8804299926757808,0
1,1.38,62.625,0,0,0.62625,0
0,0.85,62.048999786377,0,0,0.62048999786377,0
0,0.8,69.19899749755861,0,0,0.6919899749755861,0
1,1.26,42.8030014038086,0,0,0.428030014038086,0
0,1.96,36.875,0,0,0.36875,0
0,0.92,36.49399948120121,0,0,0.36493999481201206,0
0,0.87,48.388999938964794,0,6,0.48388999938964794,1
1,3.93,24.9479999542236,0,0,0.24947999954223601,0
1,1.01,32.7620010375977,0,0,0.327620010375977,0
0,1.81,60.5789985656738,0,0,0.605789985656738,0
0,3.92,82.870002746582,0,0,0.82870002746582,0
0,1.68,62.513999938964794,0,0,0.6251399993896479,0
1,1.23,64.1149978637695,0,0,0.6411499786376951,0
1,0.75,82.0270004272461,0,0,0.8202700042724609,0
1,0.74,38.9469985961914,0,0,0.389469985961914,0
1,1.2,34.3310012817383,0,0,0.34331001281738305,0
1,2.04,39.4220008850098,0,0,0.394220008850098,0
0,1.34,26.517999649047898,0,0,0.26517999649047896,0
0,1.19,29.2150001525879,0,0,0.292150001525879,0
0,0.63,49.854000091552706,0,0,0.4985400009155271,0
0,1.13,97.51300048828129,0,0,0.9751300048828129,0
0,2.24,90.9240036010742,0,0,0.909240036010742,0
0,2.21,80.8440017700195,0,0,0.808440017700195,0
0,1.35,54.505001068115206,0,0,0.5450500106811521,0
1,0.64,57.7369995117188,0,0,0.577369995117188,0
1,2.0,89.9710006713867,0,0,0.899710006713867,0
0,2.85,87.0189971923828,1,0,0.870189971923828,0
0,2.09,87.14099884033199,0,0,0.8714099884033198,0
0,1.9,68.42299652099611,0,0,0.684229965209961,0
1,3.58,94.0869979858398,0,0,0.940869979858398,0
0,3.31,83.30999755859379,0,0,0.833099975585938,0
1,0.89,16.4340000152588,0,0,0.16434000015258798,0
0,0.6,59.7610015869141,0,0,0.597610015869141,0
0,2.47,37.57899856567379,0,0,0.37578998565673793,0
1,1.76,44.47200012207029,1,8,0.44472000122070293,1
1,2.87,53.564998626709006,1,10,0.53564998626709,2
1,2.82,47.2849998474121,1,10,0.472849998474121,2
1,1.7,66.9189987182617,0,0,0.669189987182617,0
1,1.81,51.2509994506836,0,0,0.512509994506836,0
1,2.43,39.351001739502,0,0,0.39351001739502,0
0,0.51,59.284000396728494,0,0,0.592840003967285,0
1,2.55,54.2410011291504,0,0,0.542410011291504,0
1,1.91,55.2060012817383,0,0,0.552060012817383,0
1,2.17,33.609001159668004,0,0,0.33609001159668006,0
1,1.23,75.4710006713867,0,9,0.754710006713867,2
1,3.17,19.2240009307861,0,0,0.192240009307861,0
1,1.37,5.51200008392334,0,0,0.0551200008392334,0
1,2.4,17.1650009155273,0,0,0.171650009155273,0
1,1.71,19.2590007781982,0,0,0.192590007781982,0
1,2.92,12.9670000076294,0,0,0.129670000076294,0
1,1.81,20.5170001983643,0,0,0.205170001983643,0
1,2.86,39.752998352050795,0,0,0.39752998352050795,0
1,3.16,41.4620018005371,0,0,0.414620018005371,0
1,2.63,71.7490005493164,0,0,0.7174900054931641,0
1,1.91,59.4710006713867,0,0,0.594710006713867,0
1,1.1,27.4650001525879,0,10,0.27465000152587904,2
1,4.68,82.8140029907227,0,0,0.828140029907227,0
1,4.27,76.91600036621101,0,0,0.7691600036621101,0
1,2.31,40.6980018615723,0,0,0.406980018615723,0
1,1.6,15.3579998016357,0,0,0.153579998016357,0
1,2.47,17.7310009002686,0,0,0.177310009002686,0
0,2.3,11.0410003662109,1,10,0.110410003662109,2
1,1.77,33.2529983520508,0,10,0.332529983520508,2
1,2.24,33.330001831054695,0,10,0.33330001831054695,2
1,3.09,50.04499816894529,0,5,0.5004499816894529,1
1,0.58,54.798999786377,0,8,0.54798999786377,1
1,1.79,47.426998138427706,0,0,0.47426998138427706,0
1,2.95,60.5419998168945,0,0,0.605419998168945,0
1,3.67,77.9830017089844,0,6,0.779830017089844,1
1,1.63,82.75,1,7,0.8275,1
1,2.21,57.57099914550779,0,9,0.575709991455078,2
1,2.2,82.7590026855469,0,0,0.827590026855469,0
1,1.37,106.05300140380899,0,9,1.06053001403809,2
1,1.25,78.6790008544922,0,9,0.786790008544922,2
1,2.59,9.99400043487549,0,10,0.0999400043487549,2
1,1.71,100.549003601074,0,10,1.0054900360107402,2
1,3.03,10.366000175476099,0,12,0.10366000175476099,2
1,1.06,6.1149997711181605,0,0,0.061149997711181604,0
1,2.52,25.0030002593994,0,10,0.250030002593994,2
1,1.0,28.4309997558594,0,6,0.284309997558594,1
0,2.05,29.3299999237061,1,4,0.293299999237061,1
0,1.44,25.149999618530302,0,10,0.251499996185303,2
0,1.46,9.295000076293949,0,5,0.0929500007629395,1
1,1.32,12.503999710083,0,5,0.12503999710083,1
1,0.52,7.72800016403198,1,0,0.0772800016403198,0
1,0.89,25.257999420166,0,0,0.25257999420166,0
1,0.92,19.479999542236303,0,5,0.19479999542236304,1
1,0.54,14.362999916076697,0,0,0.14362999916076696,0
1,0.53,19.419000625610398,0,0,0.19419000625610397,0
1,0.84,21.2810001373291,0,0,0.212810001373291,0
1,1.34,40.076999664306605,0,0,0.40076999664306606,0
1,1.19,31.399000167846697,0,10,0.31399000167846697,2
1,0.95,49.7760009765625,0,0,0.497760009765625,0
0,3.12,84.5869979858398,0,0,0.845869979858398,0
1,3.1,78.0189971923828,0,0,0.780189971923828,0
1,3.04,88.1309967041016,0,0,0.881309967041016,0
1,0.58,31.4969997406006,0,0,0.314969997406006,0
0,1.64,40.451999664306605,0,10,0.40451999664306604,2
0,1.48,47.12699890136721,0,8,0.47126998901367206,1
0,0.69,11.8500003814697,0,0,0.118500003814697,0
0,0.51,12.125,0,12,0.12125,2
1,0.63,29.739999771118196,1,12,0.297399997711182,2
1,0.53,15.345000267028801,0,0,0.15345000267028802,0
1,0.61,51.6360015869141,0,0,0.5163600158691409,0
0,0.69,49.926998138427706,0,10,0.4992699813842771,2
0,0.94,62.925998687744105,0,0,0.629259986877441,0
1,0.67,17.270000457763697,0,0,0.17270000457763696,0
0,1.23,35.601001739502,0,11,0.35601001739502003,2
0,0.92,40.1069984436035,1,0,0.40106998443603503,0
1,1.71,57.701000213623,0,0,0.57701000213623,0
1,1.22,42.8930015563965,0,0,0.428930015563965,0
1,4.19,31.5410003662109,0,5,0.315410003662109,1
1,2.03,64.088996887207,1,8,0.6408899688720701,1
1,3.96,38.617000579834,0,9,0.38617000579834,2
1,3.78,42.9000015258789,0,0,0.429000015258789,0
1,2.56,43.880001068115206,0,5,0.43880001068115204,1
1,4.53,123.581001281738,0,0,1.23581001281738,0
1,2.29,144.708999633789,1,5,1.44708999633789,1
1,3.21,154.595993041992,0,6,1.5459599304199199,1
1,1.76,134.10299682617202,0,8,1.3410299682617202,1
0,2.38,58.6119995117188,0,5,0.586119995117188,1
1,1.56,63.58000183105471,1,5,0.6358000183105471,1
1,0.85,53.125,0,5,0.53125,1
0,1.12,61.3689994812012,0,5,0.613689994812012,1
1,0.7,21.577999114990202,0,0,0.215779991149902,0
1,1.34,20.5359992980957,0,5,0.205359992980957,1
0,0.91,33.7879981994629,0,5,0.337879981994629,1
0,0.69,8.300999641418459,1,0,0.08300999641418459,0
0,1.2,24.141000747680696,1,0,0.24141000747680696,0
0,0.75,53.306999206543,1,5,0.5330699920654299,1
0,0.88,64.12599945068361,1,5,0.6412599945068361,1
0,1.0,149.29299926757798,1,8,1.4929299926757797,1
0,1.96,130.20100402832,1,10,1.3020100402832,2
0,1.24,114.26300048828101,1,8,1.1426300048828102,1
0,0.77,110.458999633789,1,8,1.10458999633789,1
0,0.67,112.75499725341801,1,7,1.1275499725341802,1
0,1.24,84.6060028076172,0,5,0.846060028076172,1
0,1.48,90.4459991455078,0,5,0.9044599914550779,1
1,1.02,3.6970000267028795,0,0,0.0369700002670288,0
1,1.56,22.565000534057603,0,5,0.22565000534057603,1
0,1.52,8.17800045013428,0,5,0.08178000450134279,1
1,1.25,20.563999176025398,0,5,0.20563999176025397,1
1,0.56,20.9260005950928,0,0,0.20926000595092797,0
1,1.24,17.867000579834002,0,0,0.17867000579834003,0
1,0.6,8.715000152587889,0,0,0.08715000152587889,0
1,1.05,16.6650009155273,0,0,0.166650009155273,0
1,0.93,30.92799949646,0,6,0.3092799949646,1
1,0.57,49.451999664306605,0,0,0.49451999664306606,0
1,3.72,25.8159999847412,0,8,0.258159999847412,1
1,0.7,30.645999908447298,0,0,0.30645999908447297,0
1,0.81,29.8229999542236,0,0,0.298229999542236,0
1,0.57,21.4300003051758,1,9,0.214300003051758,2
1,1.46,12.0030002593994,0,8,0.120030002593994,1
0,0.94,7.236999988555911,0,6,0.0723699998855591,1
0,1.19,15.4069995880127,0,9,0.15406999588012701,2
0,1.26,7.480999946594241,1,10,0.07480999946594241,2
1,1.31,29.926000595092802,0,0,0.299260005950928,0
1,1.03,25.8390007019043,0,0,0.258390007019043,0
1,1.07,16.090999603271502,0,0,0.16090999603271502,0
0,0.58,22.9300003051758,1,12,0.229300003051758,2
1,0.7,19.011999130249,0,0,0.19011999130249,0
1,0.61,26.527999877929698,0,0,0.265279998779297,0
0,0.66,9.4980001449585,0,0,0.094980001449585,0
0,0.63,16.9200000762939,1,4,0.16920000076293898,1
0,0.86,22.7329998016357,1,4,0.227329998016357,1
0,0.63,11.3439998626709,0,0,0.113439998626709,0
0,0.61,4.651000022888179,0,10,0.04651000022888179,2
1,0.85,3.56900000572205,0,10,0.0356900000572205,2
1,0.61,15.491999626159698,0,5,0.15491999626159697,1
0,0.51,14.562999725341802,0,10,0.14562999725341802,2
1,2.52,28.1609992980957,0,5,0.281609992980957,1
0,0.53,7.9889998435974094,0,9,0.0798899984359741,2
1,1.15,3.61199998855591,0,0,0.0361199998855591,0
1,1.02,26.374000549316396,1,8,0.26374000549316395,1
1,0.85,10.7209997177124,1,6,0.10720999717712401,1
0,1.1,23.246000289917003,0,0,0.23246000289917002,0
0,3.43,27.7649993896484,1,0,0.277649993896484,0
1,0.56,32.146999359130895,1,10,0.32146999359130896,2
1,1.58,39.3409996032715,0,7,0.393409996032715,1
0,1.83,10.125,0,10,0.10125,2
1,0.83,29.3290004730225,1,5,0.293290004730225,1
1,1.08,20.6110000610352,1,10,0.20611000061035198,2
1,1.28,19.8850002288818,1,2,0.198850002288818,1
1,0.9,4.11899995803833,1,11,0.0411899995803833,2
1,1.23,12.713000297546401,1,0,0.127130002975464,0
1,0.52,13.5930004119873,0,12,0.135930004119873,2
1,0.96,19.5429992675781,1,5,0.195429992675781,1
1,1.26,16.8500003814697,1,0,0.168500003814697,0
0,1.19,20.3889999389648,1,7,0.20388999938964802,1
1,0.55,16.9360008239746,1,10,0.16936000823974598,2
1,0.63,7.19199991226196,1,6,0.07191999912261961,1
1,0.97,8.060000419616701,0,10,0.08060000419616702,2
0,1.25,7.01200008392334,1,0,0.07012000083923339,0
1,0.97,63.1500015258789,0,5,0.631500015258789,1
1,1.46,57.361000061035206,0,0,0.573610000610352,0
1,0.72,34.4389991760254,0,10,0.344389991760254,2
0,3.74,2.4539999961852996,1,0,0.024539999961852996,0
0,5.24,36.4090003967285,0,10,0.364090003967285,2
1,1.21,9.21300029754639,0,9,0.0921300029754639,2
0,0.56,14.3780002593994,0,0,0.143780002593994,0
0,0.53,10.4490003585815,1,2,0.104490003585815,1
0,1.64,50.4910011291504,0,3,0.5049100112915039,1
0,0.73,7.502999782562259,0,0,0.0750299978256226,0
0,1.09,15.661999702453599,0,0,0.156619997024536,0
1,1.44,12.3929996490479,1,0,0.12392999649047899,0
0,0.9,17.159000396728498,0,5,0.17159000396728497,1
1,1.49,12.519000053405799,0,8,0.125190000534058,1
0,1.28,0.925999999046326,1,5,0.00925999999046326,1
1,0.52,2.7909998893737797,0,0,0.027909998893737797,0
1,0.77,24.6889991760254,1,9,0.246889991760254,2
1,0.82,27.1569995880127,0,10,0.271569995880127,2
1,0.74,12.015000343322802,0,14,0.12015000343322801,3
1,1.55,30.0170001983643,0,10,0.300170001983643,2
1,2.18,15.940999984741199,0,10,0.159409999847412,2
1,1.07,20.2029991149902,0,10,0.202029991149902,2
1,1.07,8.58399963378906,1,0,0.0858399963378906,0
0,1.44,26.5359992980957,1,8,0.26535999298095697,1
1,1.37,41.0,1,0,0.41,0
1,0.98,46.4389991760254,1,8,0.464389991760254,1
1,0.62,3.03200006484985,0,3,0.0303200006484985,1
1,0.63,36.7729988098145,0,5,0.36772998809814506,1
1,2.17,41.709999084472706,0,5,0.41709999084472704,1
1,0.9,34.6539993286133,1,0,0.34653999328613305,0
1,1.85,43.425998687744105,1,0,0.43425998687744105,0
1,1.44,28.4769992828369,1,10,0.284769992828369,2
1,1.03,9.64000034332275,0,10,0.09640000343322751,2
1,0.63,11.9739999771118,1,0,0.119739999771118,0
1,1.46,7.27699995040894,0,10,0.0727699995040894,2
0,2.21,19.320999145507802,0,5,0.19320999145507803,1
1,1.01,6.506999969482419,0,0,0.06506999969482419,0
1,0.77,25.9519996643066,0,0,0.259519996643066,0
1,0.64,16.8579998016357,0,9,0.168579998016357,2
1,0.66,19.2649993896484,0,7,0.192649993896484,1
0,0.6,72.8330001831055,0,0,0.728330001831055,0
1,0.86,63.3250007629395,0,9,0.633250007629395,2
0,1.0,22.181999206543,1,5,0.22181999206543002,1
1,1.75,24.1830005645752,1,10,0.241830005645752,2
0,1.76,24.6909999847412,1,2,0.246909999847412,1
0,1.02,26.7950000762939,0,5,0.267950000762939,1
1,1.8,5.28499984741211,0,10,0.052849998474121106,2
0,2.99,31.4389991760254,0,6,0.314389991760254,1
1,0.87,66.9580001831055,1,0,0.6695800018310549,0
1,1.19,13.229999542236301,0,10,0.132299995422363,2
1,3.26,23.030000686645497,1,3,0.23030000686645496,1
1,6.53,36.4140014648438,1,12,0.364140014648438,2
